date,nlikes,nreplies,nretweets,NInterações
2021-06-27 12:20:08,0,0,0,0
2021-06-27 12:20:11,1,0,1,2
2021-06-27 12:20:29,5,0,1,6
2021-06-27 12:20:36,0,0,0,0
2021-06-27 12:20:37,2,0,1,3
2021-06-27 12:20:39,7,0,0,7
2021-06-27 12:20:40,0,0,0,0
2021-06-27 12:20:51,0,0,0,0
2021-06-27 12:21:22,0,0,0,0
2021-06-27 12:21:24,0,0,0,0
2021-06-27 12:21:25,1,0,0,1
2021-06-27 12:21:26,3,0,1,4
2021-06-27 12:21:44,2,0,0,2
2021-06-27 12:21:47,0,0,0,0
2021-06-27 12:21:48,4,0,1,5
2021-06-27 12:22:31,0,0,0,0
2021-06-27 12:22:41,13,1,2,16
2021-06-27 12:23:14,0,0,0,0
2021-06-27 12:23:21,0,0,0,0
2021-06-27 12:23:23,24,5,7,36
2021-06-27 12:23:30,15,0,1,16
2021-06-27 12:23:44,1,0,0,1
2021-06-27 12:23:59,1,0,0,1
2021-06-27 12:24:27,2,0,0,2
2021-06-27 12:24:31,0,0,0,0
2021-06-27 12:24:32,1,0,1,2
2021-06-27 12:24:40,0,0,0,0
2021-06-27 12:24:41,0,0,0,0
2021-06-27 12:24:44,0,0,0,0
2021-06-27 12:24:47,2,0,0,2
2021-06-27 12:24:48,0,0,1,1
2021-06-27 12:25:26,0,0,0,0
2021-06-27 12:25:46,733,20,141,894
2021-06-27 12:25:55,0,0,0,0
2021-06-27 12:26:10,0,0,0,0
2021-06-27 12:26:11,25,0,6,31
2021-06-27 12:26:29,1,0,0,1
2021-06-27 12:26:36,0,0,0,0
2021-06-27 12:26:37,4,0,0,4
2021-06-27 12:26:56,2,2,1,5
2021-06-27 12:27:01,0,0,0,0
2021-06-27 12:27:03,9,0,4,13
2021-06-27 12:27:39,1,0,0,1
2021-06-27 12:27:49,1,0,0,1
2021-06-27 12:28:05,4,0,0,4
2021-06-27 12:28:21,0,0,0,0
2021-06-27 12:28:25,4,0,0,4
2021-06-27 12:28:26,1,0,0,1
2021-06-27 12:29:12,0,0,0,0
2021-06-27 12:29:27,0,0,0,0
2021-06-27 12:29:33,0,0,0,0
2021-06-27 12:30:02,17,0,7,24
2021-06-27 12:30:30,27,1,8,36
2021-06-27 12:30:31,1,0,0,1
2021-06-27 12:31:00,7,0,2,9
2021-06-27 12:31:03,0,0,0,0
2021-06-27 12:31:07,2,0,0,2
2021-06-27 12:31:17,0,0,0,0
2021-06-27 12:31:35,0,0,0,0
2021-06-27 12:31:50,0,0,0,0
2021-06-27 12:32:02,0,0,0,0
2021-06-27 12:32:05,1,0,0,1
2021-06-27 12:32:07,1,0,0,1
2021-06-27 12:32:24,0,0,0,0
2021-06-27 12:32:36,0,0,0,0
2021-06-27 12:32:54,6,0,0,6
2021-06-27 12:33:02,0,0,0,0
2021-06-27 12:33:18,2,0,0,2
2021-06-27 12:33:30,0,0,0,0
2021-06-27 12:33:43,1,0,0,1
2021-06-27 12:34:02,0,0,0,0
2021-06-27 12:34:21,2,0,0,2
2021-06-27 12:34:24,0,0,0,0
2021-06-27 12:34:36,179,3,36,218
2021-06-27 12:34:38,0,0,0,0
2021-06-27 12:34:51,0,0,0,0
2021-06-27 12:35:20,0,0,0,0
2021-06-27 12:35:25,0,0,0,0
2021-06-27 12:35:32,0,1,0,1
2021-06-27 12:35:34,8,0,1,9
2021-06-27 12:35:40,0,0,0,0
2021-06-27 12:35:45,0,0,0,0
2021-06-27 12:35:50,0,0,0,0
2021-06-27 12:36:05,0,0,0,0
2021-06-27 12:36:08,0,0,0,0
2021-06-27 12:36:15,0,0,0,0
2021-06-27 12:36:16,1,0,0,1
2021-06-27 12:36:19,5,0,1,6
2021-06-27 12:36:43,0,0,0,0
2021-06-27 12:37:14,0,0,0,0
2021-06-27 12:37:40,0,0,0,0
2021-06-27 12:37:58,10,0,3,13
2021-06-27 12:38:03,0,0,0,0
2021-06-27 12:38:18,1,0,0,1
2021-06-27 12:38:32,0,0,0,0
2021-06-27 12:38:34,0,0,0,0
2021-06-27 12:38:35,22,0,5,27
2021-06-27 12:38:42,0,0,0,0
2021-06-27 12:38:55,0,0,0,0
2021-06-27 12:39:10,0,0,0,0
2021-06-27 12:39:19,2,0,0,2
2021-06-27 12:39:50,0,0,0,0
2021-06-27 12:40:00,0,0,0,0
2021-06-27 12:40:02,1,0,0,1
2021-06-27 12:40:04,0,0,0,0
2021-06-27 12:40:09,1,0,0,1
2021-06-27 12:40:20,5,0,1,6
2021-06-27 12:40:21,2,0,0,2
2021-06-27 12:40:22,0,0,0,0
2021-06-27 12:40:28,0,0,0,0
2021-06-27 12:40:29,47,4,8,59
2021-06-27 12:41:00,2,1,2,5
2021-06-27 12:41:22,330,8,106,444
2021-06-27 12:41:27,9,0,2,11
2021-06-27 12:41:32,0,0,0,0
2021-06-27 12:41:48,0,0,0,0
2021-06-27 12:41:51,1,0,0,1
2021-06-27 12:41:54,0,1,0,1
2021-06-27 12:42:15,3,0,0,3
2021-06-27 12:42:26,0,0,0,0
2021-06-27 12:42:33,0,0,0,0
2021-06-27 12:42:48,0,0,0,0
2021-06-27 12:42:50,2,0,0,2
2021-06-27 12:43:38,2,0,0,2
2021-06-27 12:43:41,4,1,0,5
2021-06-27 12:43:42,2,0,0,2
2021-06-27 12:43:44,1,0,0,1
2021-06-27 12:43:56,0,0,0,0
2021-06-27 12:44:16,0,0,0,0
2021-06-27 12:44:20,0,0,0,0
2021-06-27 12:44:21,1,0,0,1
2021-06-27 12:44:27,0,0,0,0
2021-06-27 12:44:57,0,0,0,0
2021-06-27 12:45:07,0,0,0,0
2021-06-27 12:45:27,0,0,0,0
2021-06-27 12:45:31,16,1,1,18
2021-06-27 12:45:41,34,2,11,47
2021-06-27 12:45:55,1,1,0,2
2021-06-27 12:46:07,0,0,0,0
2021-06-27 12:46:15,4,1,1,6
2021-06-27 12:46:16,2,0,0,2
2021-06-27 12:46:17,1,0,1,2
2021-06-27 12:46:19,8,0,0,8
2021-06-27 12:47:20,0,0,0,0
2021-06-27 12:47:28,3,1,1,5
2021-06-27 12:47:45,5,0,0,5
2021-06-27 12:47:53,5,0,1,6
2021-06-27 12:48:02,1,0,0,1
2021-06-27 12:48:24,3,1,3,7
2021-06-27 12:48:36,0,0,0,0
2021-06-27 12:48:38,1,0,0,1
2021-06-27 12:48:55,2,0,1,3
2021-06-27 12:49:35,2,0,1,3
2021-06-27 12:50:04,1,0,0,1
2021-06-27 12:50:09,2,0,1,3
2021-06-27 12:50:29,0,0,0,0
2021-06-27 12:50:36,3,0,1,4
2021-06-27 12:50:40,0,0,0,0
2021-06-27 12:50:56,3,0,0,3
2021-06-27 12:50:58,3,1,1,5
2021-06-27 12:50:59,2,1,0,3
2021-06-27 12:51:03,2,1,1,4
2021-06-27 12:51:23,7,0,3,10
2021-06-27 12:51:40,1,0,0,1
2021-06-27 12:51:45,1,0,0,1
2021-06-27 12:51:51,0,0,0,0
2021-06-27 12:52:13,1,0,1,2
2021-06-27 12:52:19,8,0,2,10
2021-06-27 12:52:32,1,0,1,2
2021-06-27 12:52:58,0,0,0,0
2021-06-27 12:53:18,0,0,0,0
2021-06-27 12:53:22,4,1,1,6
2021-06-27 12:54:11,0,0,0,0
2021-06-27 12:54:12,171,1,60,232
2021-06-27 12:54:24,11,0,2,13
2021-06-27 12:54:25,0,0,0,0
2021-06-27 12:55:05,0,0,0,0
2021-06-27 12:55:17,1,0,0,1
2021-06-27 12:55:21,21,0,3,24
2021-06-27 12:55:57,127,1,28,156
2021-06-27 12:56:22,0,0,0,0
2021-06-27 12:56:45,4,1,1,6
2021-06-27 12:56:49,0,0,0,0
2021-06-27 12:56:52,0,0,0,0
2021-06-27 12:57:21,0,0,1,1
2021-06-27 12:57:33,0,0,0,0
2021-06-27 12:57:50,0,0,0,0
2021-06-27 12:58:07,1,0,1,2
2021-06-27 12:58:30,0,0,1,1
2021-06-27 12:58:36,0,0,0,0
2021-06-27 12:58:47,0,0,0,0
2021-06-27 12:58:49,2,1,1,4
2021-06-27 12:59:07,2,0,0,2
2021-06-27 12:59:19,3,0,0,3
2021-06-27 12:59:20,2,0,1,3
2021-06-27 12:59:33,0,0,0,0
2021-06-27 13:00:11,15,1,7,23
2021-06-27 13:00:44,1,0,0,1
2021-06-27 13:00:53,1,0,0,1
2021-06-27 13:01:15,4,0,1,5
2021-06-27 13:01:18,3,0,0,3
2021-06-27 13:01:21,1,0,1,2
2021-06-27 13:01:31,1,0,0,1
2021-06-27 13:02:05,1,0,0,1
2021-06-27 13:02:28,5,0,2,7
2021-06-27 13:03:02,4,1,3,8
2021-06-27 13:03:11,1,0,0,1
2021-06-27 13:03:18,1,0,0,1
2021-06-27 13:03:36,2,0,0,2
2021-06-27 13:03:37,2,0,0,2
2021-06-27 13:03:38,3,0,1,4
2021-06-27 13:03:48,2,0,0,2
2021-06-27 13:03:50,1,0,0,1
2021-06-27 13:03:58,4,2,3,9
2021-06-27 13:04:05,1,0,0,1
2021-06-27 13:04:28,1,0,0,1
2021-06-27 13:04:36,1,0,0,1
2021-06-27 13:04:39,3,0,1,4
2021-06-27 13:04:48,3,0,2,5
2021-06-27 13:05:33,2,0,1,3
2021-06-27 13:06:04,1,0,1,2
2021-06-27 13:07:09,3,0,1,4
2021-06-27 13:07:25,1,0,2,3
2021-06-27 13:08:05,0,0,0,0
2021-06-27 13:08:50,1,0,1,2
2021-06-27 13:09:05,1,0,1,2
2021-06-27 13:09:39,1,0,1,2
2021-06-27 13:10:46,0,0,0,0
2021-06-27 13:10:51,2,0,0,2
2021-06-27 13:10:58,4,0,1,5
2021-06-27 13:11:07,0,0,0,0
2021-06-27 13:11:16,0,0,0,0
2021-06-27 13:11:28,0,0,0,0
2021-06-27 13:11:36,0,0,0,0
2021-06-27 13:11:50,4,0,3,7
2021-06-27 13:11:54,4,1,0,5
2021-06-27 13:12:00,1,0,0,1
2021-06-27 13:12:15,2,0,0,2
2021-06-27 13:12:25,0,0,0,0
2021-06-27 13:12:29,0,1,0,1
2021-06-27 13:13:30,0,0,0,0
2021-06-27 13:13:34,0,0,0,0
2021-06-27 13:13:42,12,4,3,19
2021-06-27 13:13:47,1,0,0,1
2021-06-27 13:13:50,2,0,1,3
2021-06-27 13:13:53,13,0,6,19
2021-06-27 13:13:55,0,0,0,0
2021-06-27 13:14:02,0,0,0,0
2021-06-27 13:14:26,0,0,0,0
2021-06-27 13:14:45,22,1,0,23
2021-06-27 13:15:47,1,0,0,1
2021-06-27 13:15:59,0,0,0,0
2021-06-27 13:16:01,10,1,4,15
2021-06-27 13:16:17,0,0,0,0
2021-06-27 13:16:37,0,0,0,0
2021-06-27 13:16:50,0,0,0,0
2021-06-27 13:16:56,6,0,0,6
2021-06-27 13:17:04,1,0,0,1
2021-06-27 13:17:29,0,0,0,0
2021-06-27 13:18:01,215,2,64,281
2021-06-27 13:18:50,6,0,0,6
2021-06-27 13:18:54,1,0,0,1
2021-06-27 13:19:12,17,0,1,18
2021-06-27 13:19:14,0,0,0,0
2021-06-27 13:19:26,0,0,0,0
2021-06-27 13:19:50,1,0,0,1
2021-06-27 13:20:03,0,0,0,0
2021-06-27 13:20:10,1,0,0,1
2021-06-27 13:20:11,2,1,0,3
2021-06-27 13:20:35,1,0,0,1
2021-06-27 13:20:36,1,0,0,1
2021-06-27 13:20:52,0,0,0,0
2021-06-27 13:21:23,4,0,0,4
2021-06-27 13:21:30,5,2,1,8
2021-06-27 13:21:32,15,2,0,17
2021-06-27 13:22:33,0,0,0,0
2021-06-27 13:23:02,1,0,0,1
2021-06-27 13:23:14,0,0,0,0
2021-06-27 13:23:17,1,0,0,1
2021-06-27 13:23:35,1,0,0,1
2021-06-27 13:23:39,1,0,0,1
2021-06-27 13:23:59,16,0,4,20
2021-06-27 13:24:05,1,0,0,1
2021-06-27 13:24:15,1,0,0,1
2021-06-27 13:24:20,1,0,0,1
2021-06-27 13:24:59,1,0,0,1
2021-06-27 13:25:33,6,0,1,7
2021-06-27 13:25:35,2,0,0,2
2021-06-27 13:25:52,2,0,0,2
2021-06-27 13:25:54,1,0,1,2
2021-06-27 13:25:56,1,0,0,1
2021-06-27 13:26:12,2,0,0,2
2021-06-27 13:26:26,3,1,0,4
2021-06-27 13:26:31,2,0,0,2
2021-06-27 13:26:34,4,0,1,5
2021-06-27 13:26:55,0,0,0,0
2021-06-27 13:27:03,1,0,0,1
2021-06-27 13:27:12,1,0,0,1
2021-06-27 13:27:25,1,0,0,1
2021-06-27 13:27:28,1,0,0,1
2021-06-27 13:27:40,1,0,0,1
2021-06-27 13:27:54,1,1,2,4
2021-06-27 13:28:06,2593,368,592,3553
2021-06-27 13:28:11,0,0,0,0
2021-06-27 13:28:32,24,0,7,31
2021-06-27 13:28:36,0,0,0,0
2021-06-27 13:28:53,0,0,0,0
2021-06-27 13:29:45,0,0,0,0
2021-06-27 13:29:46,1,0,0,1
2021-06-27 13:29:49,428,13,78,519
2021-06-27 13:29:56,0,0,0,0
2021-06-27 13:30:03,6,0,0,6
2021-06-27 13:30:20,0,0,0,0
2021-06-27 13:30:24,4,0,0,4
2021-06-27 13:30:47,11,3,0,14
2021-06-27 13:31:05,0,0,0,0
2021-06-27 13:31:06,0,0,0,0
2021-06-27 13:31:10,0,0,0,0
2021-06-27 13:31:23,24,0,6,30
2021-06-27 13:31:29,9,1,2,12
2021-06-27 13:31:51,0,0,1,1
2021-06-27 13:31:54,0,0,0,0
2021-06-27 13:32:43,0,0,0,0
2021-06-27 13:32:48,0,0,0,0
2021-06-27 13:32:55,0,0,0,0
2021-06-27 13:32:56,0,0,0,0
2021-06-27 13:32:58,0,0,0,0
2021-06-27 13:33:13,2,1,1,4
2021-06-27 13:33:46,0,0,0,0
2021-06-27 13:33:49,4,0,0,4
2021-06-27 13:33:59,1,0,1,2
2021-06-27 13:34:02,0,0,0,0
2021-06-27 13:34:05,0,0,0,0
2021-06-27 13:34:09,0,0,0,0
2021-06-27 13:34:23,0,0,0,0
2021-06-27 13:34:24,0,0,0,0
2021-06-27 13:34:26,0,0,0,0
2021-06-27 13:34:30,0,0,0,0
2021-06-27 13:34:37,0,0,0,0
2021-06-27 13:34:45,0,0,0,0
2021-06-27 13:34:56,0,0,0,0
2021-06-27 13:35:03,0,0,0,0
2021-06-27 13:35:15,1,0,1,2
2021-06-27 13:35:28,0,0,0,0
2021-06-27 13:35:45,6,0,2,8
2021-06-27 13:35:53,1,0,0,1
2021-06-27 13:36:12,0,0,0,0
2021-06-27 13:36:14,1,0,1,2
2021-06-27 13:36:23,0,0,0,0
2021-06-27 13:36:26,0,0,0,0
2021-06-27 13:36:38,0,0,0,0
2021-06-27 13:36:47,0,0,0,0
2021-06-27 13:36:53,11,0,0,11
2021-06-27 13:37:01,0,0,0,0
2021-06-27 13:37:15,0,0,0,0
2021-06-27 13:37:16,0,0,0,0
2021-06-27 13:37:45,1,0,0,1
2021-06-27 13:38:09,2,0,0,2
2021-06-27 13:38:12,2,0,1,3
2021-06-27 13:38:17,2,0,1,3
2021-06-27 13:38:35,0,0,0,0
2021-06-27 13:38:41,0,0,0,0
2021-06-27 13:39:00,1,0,0,1
2021-06-27 13:39:05,18,0,6,24
2021-06-27 13:39:09,2,0,0,2
2021-06-27 13:39:28,2,0,0,2
2021-06-27 13:39:30,6,0,2,8
2021-06-27 13:39:41,4,1,1,6
2021-06-27 13:39:47,2,0,0,2
2021-06-27 13:40:06,1,0,0,1
2021-06-27 13:40:22,3,0,2,5
2021-06-27 13:40:27,1,0,1,2
2021-06-27 13:40:41,0,0,0,0
2021-06-27 13:40:44,0,0,0,0
2021-06-27 13:40:50,3,0,0,3
2021-06-27 13:40:55,0,0,0,0
2021-06-27 13:40:56,2,0,0,2
2021-06-27 13:40:57,11,1,3,15
2021-06-27 13:40:58,237,12,95,344
2021-06-27 13:41:10,0,0,0,0
2021-06-27 13:41:17,0,0,0,0
2021-06-27 13:41:33,0,0,0,0
2021-06-27 13:41:41,1,0,0,1
2021-06-27 13:42:11,0,0,0,0
2021-06-27 13:42:12,0,0,0,0
2021-06-27 13:42:49,2,0,2,4
2021-06-27 13:42:50,3,0,1,4
2021-06-27 13:43:47,0,0,0,0
2021-06-27 13:43:50,0,0,0,0
2021-06-27 13:43:51,0,0,0,0
2021-06-27 13:43:57,5,1,1,7
2021-06-27 13:44:48,1,0,0,1
2021-06-27 13:44:57,1,1,0,2
2021-06-27 13:45:07,0,0,0,0
2021-06-27 13:45:11,3,0,0,3
2021-06-27 13:45:24,0,0,0,0
2021-06-27 13:45:39,0,0,0,0
2021-06-27 13:45:41,1,0,0,1
2021-06-27 13:45:50,2,0,0,2
2021-06-27 13:46:01,0,0,0,0
2021-06-27 13:46:08,0,0,0,0
2021-06-27 13:46:23,1,0,0,1
2021-06-27 13:47:00,2,1,1,4
2021-06-27 13:47:09,1,0,1,2
2021-06-27 13:47:28,0,0,0,0
2021-06-27 13:47:30,0,0,0,0
2021-06-27 13:47:36,0,0,0,0
2021-06-27 13:48:00,1,0,0,1
2021-06-27 13:48:03,0,0,0,0
2021-06-27 13:48:06,0,0,0,0
2021-06-27 13:48:35,18,0,6,24
2021-06-27 13:48:36,0,0,0,0
2021-06-27 13:48:50,4,0,0,4
2021-06-27 13:48:58,93,3,25,121
2021-06-27 13:49:12,49,2,7,58
2021-06-27 13:49:20,0,0,0,0
2021-06-27 13:49:33,3,0,1,4
2021-06-27 13:49:35,3,0,2,5
2021-06-27 13:49:41,1,1,0,2
2021-06-27 13:49:57,0,0,0,0
2021-06-27 13:50:03,1,0,0,1
2021-06-27 13:50:09,0,0,0,0
2021-06-27 13:50:12,1,0,1,2
2021-06-27 13:50:23,0,0,0,0
2021-06-27 13:50:28,5,0,4,9
2021-06-27 13:50:35,21,1,4,26
2021-06-27 13:50:43,0,0,0,0
2021-06-27 13:50:54,1,0,0,1
2021-06-27 13:51:31,1,1,0,2
2021-06-27 13:51:59,0,0,0,0
2021-06-27 13:52:06,4,0,0,4
2021-06-27 13:52:07,0,0,0,0
2021-06-27 13:52:30,0,0,0,0
2021-06-27 13:52:55,0,0,0,0
2021-06-27 13:53:14,0,0,0,0
2021-06-27 13:53:36,17,0,7,24
2021-06-27 13:53:47,0,0,0,0
2021-06-27 13:53:50,8,0,2,10
2021-06-27 13:54:05,0,0,0,0
2021-06-27 13:54:11,10,1,3,14
2021-06-27 13:55:16,24,0,8,32
2021-06-27 13:55:17,0,0,0,0
2021-06-27 13:55:27,0,0,1,1
2021-06-27 13:55:34,0,0,0,0
2021-06-27 13:55:48,0,0,0,0
2021-06-27 13:56:09,1,1,0,2
2021-06-27 13:56:34,0,0,0,0
2021-06-27 13:56:39,12,0,8,20
2021-06-27 13:56:51,953,42,212,1207
2021-06-27 13:56:57,0,0,0,0
2021-06-27 13:57:44,2568,102,796,3466
2021-06-27 13:57:45,0,0,0,0
2021-06-27 13:58:20,0,0,0,0
2021-06-27 13:58:31,5,0,0,5
2021-06-27 13:58:37,0,0,0,0
2021-06-27 13:58:41,0,0,0,0
2021-06-27 13:58:48,0,0,0,0
2021-06-27 13:58:51,2,0,1,3
2021-06-27 13:58:55,1,0,0,1
2021-06-27 13:58:58,0,0,0,0
2021-06-27 13:59:13,0,0,0,0
2021-06-27 13:59:14,1,0,0,1
2021-06-27 13:59:24,1,0,0,1
2021-06-27 13:59:25,1,0,0,1
2021-06-27 13:59:28,0,0,0,0
2021-06-27 13:59:39,0,0,0,0
2021-06-27 13:59:51,0,0,0,0
2021-06-27 13:59:52,0,0,0,0
2021-06-27 14:00:02,19,3,0,22
2021-06-27 14:00:59,1,0,0,1
2021-06-27 14:01:05,10,0,4,14
2021-06-27 14:01:15,5,2,0,7
2021-06-27 14:01:34,2,0,1,3
2021-06-27 14:01:49,1,0,0,1
2021-06-27 14:02:09,1,0,0,1
2021-06-27 14:03:06,20,1,5,26
2021-06-27 14:03:10,4265,493,234,4992
2021-06-27 14:03:53,2,0,0,2
2021-06-27 14:04:11,2,0,0,2
2021-06-27 14:04:17,1,0,0,1
2021-06-27 14:04:29,5,1,0,6
2021-06-27 14:04:47,1,0,0,1
2021-06-27 14:05:11,2,0,1,3
2021-06-27 14:05:30,4,1,0,5
2021-06-27 14:05:47,2,1,0,3
2021-06-27 14:06:14,1,0,0,1
2021-06-27 14:06:19,11,1,3,15
2021-06-27 14:07:33,11,0,2,13
2021-06-27 14:07:35,1,0,0,1
2021-06-27 14:08:20,1,0,0,1
2021-06-27 14:08:48,0,0,0,0
2021-06-27 14:09:14,0,0,0,0
2021-06-27 14:09:33,1,0,0,1
2021-06-27 14:10:07,2,0,1,3
2021-06-27 14:10:17,1,0,0,1
2021-06-27 14:10:51,1,0,0,1
2021-06-27 14:11:21,0,0,0,0
2021-06-27 14:11:28,1,0,0,1
2021-06-27 14:11:40,0,0,0,0
2021-06-27 14:11:41,0,0,0,0
2021-06-27 14:12:07,0,0,0,0
2021-06-27 14:12:14,0,0,0,0
2021-06-27 14:12:19,1,0,0,1
2021-06-27 14:12:30,2,0,1,3
2021-06-27 14:12:34,0,0,0,0
2021-06-27 14:13:31,0,1,0,1
2021-06-27 14:13:45,21,1,8,30
2021-06-27 14:14:19,2,0,0,2
2021-06-27 14:14:22,1,0,0,1
2021-06-27 14:14:23,0,0,0,0
2021-06-27 14:14:25,0,0,0,0
2021-06-27 14:14:35,13,1,5,19
2021-06-27 14:14:56,0,0,0,0
2021-06-27 14:14:59,0,0,0,0
2021-06-27 14:15:16,0,0,0,0
2021-06-27 14:15:40,0,0,0,0
2021-06-27 14:15:55,0,0,0,0
2021-06-27 14:16:03,0,1,0,1
2021-06-27 14:16:20,2,0,0,2
2021-06-27 14:16:29,1,0,0,1
2021-06-27 14:16:49,17,0,2,19
2021-06-27 14:16:57,0,0,0,0
2021-06-27 14:17:28,1,0,0,1
2021-06-27 14:17:44,2,0,2,4
2021-06-27 14:17:56,2,0,0,2
2021-06-27 14:18:05,0,0,0,0
2021-06-27 14:18:08,0,0,0,0
2021-06-27 14:18:30,0,0,0,0
2021-06-27 14:18:49,5,1,1,7
2021-06-27 14:18:59,0,0,0,0
2021-06-27 14:19:15,2,1,0,3
2021-06-27 14:19:36,0,0,0,0
2021-06-27 14:19:52,0,0,0,0
2021-06-27 14:19:53,0,0,0,0
2021-06-27 14:20:02,0,0,1,1
2021-06-27 14:20:15,1,0,0,1
2021-06-27 14:20:18,0,0,0,0
2021-06-27 14:20:39,0,0,0,0
2021-06-27 14:20:41,0,0,0,0
2021-06-27 14:20:58,4,0,0,4
2021-06-27 14:21:20,0,0,0,0
2021-06-27 14:21:21,2,0,0,2
2021-06-27 14:21:22,1,0,0,1
2021-06-27 14:21:53,1,0,0,1
2021-06-27 14:22:04,0,0,0,0
2021-06-27 14:22:31,0,0,0,0
2021-06-27 14:23:06,0,0,0,0
2021-06-27 14:23:15,1,0,0,1
2021-06-27 14:23:33,2,0,1,3
2021-06-27 14:23:40,0,0,0,0
2021-06-27 14:24:01,4,2,6,12
2021-06-27 14:24:13,0,0,1,1
2021-06-27 14:24:59,2,0,4,6
2021-06-27 14:25:02,68,0,4,72
2021-06-27 14:25:17,0,0,1,1
2021-06-27 14:25:20,0,0,0,0
2021-06-27 14:25:21,3,0,0,3
2021-06-27 14:25:44,0,0,0,0
2021-06-27 14:26:30,9,0,3,12
2021-06-27 14:26:40,2,0,1,3
2021-06-27 14:26:47,0,0,0,0
2021-06-27 14:26:59,3,1,0,4
2021-06-27 14:27:20,0,0,0,0
2021-06-27 14:27:47,0,0,0,0
2021-06-27 14:28:06,7,2,2,11
2021-06-27 14:28:32,1,0,0,1
2021-06-27 14:28:41,44,4,5,53
2021-06-27 14:29:03,0,0,0,0
2021-06-27 14:29:11,1,0,0,1
2021-06-27 14:29:20,0,0,0,0
2021-06-27 14:30:04,0,0,0,0
2021-06-27 14:30:48,1,0,0,1
2021-06-27 14:30:55,0,0,0,0
2021-06-27 14:30:59,4,0,1,5
2021-06-27 14:31:03,0,0,0,0
2021-06-27 14:31:11,0,0,0,0
2021-06-27 14:32:05,0,0,0,0
2021-06-27 14:32:14,1,0,0,1
2021-06-27 14:32:49,0,0,0,0
2021-06-27 14:32:53,9,0,2,11
2021-06-27 14:33:02,28,1,7,36
2021-06-27 14:33:03,0,0,0,0
2021-06-27 14:33:12,6,2,0,8
2021-06-27 14:33:14,2,0,0,2
2021-06-27 14:33:19,1,0,0,1
2021-06-27 14:33:22,1,0,0,1
2021-06-27 14:33:50,1,0,0,1
2021-06-27 14:34:01,0,0,0,0
2021-06-27 14:34:06,1,0,0,1
2021-06-27 14:34:22,0,0,0,0
2021-06-27 14:34:45,0,0,0,0
2021-06-27 14:34:57,0,0,0,0
2021-06-27 14:35:07,0,0,0,0
2021-06-27 14:35:16,3,0,0,3
2021-06-27 14:35:18,0,0,0,0
2021-06-27 14:35:52,1,0,0,1
2021-06-27 14:36:06,6,0,0,6
2021-06-27 14:36:20,0,0,0,0
2021-06-27 14:36:36,1,0,0,1
2021-06-27 14:36:56,1,0,0,1
2021-06-27 14:37:30,0,0,0,0
2021-06-27 14:37:49,0,0,0,0
2021-06-27 14:37:51,0,0,0,0
2021-06-27 14:37:56,1,0,0,1
2021-06-27 14:38:01,1,0,0,1
2021-06-27 14:38:19,1,0,0,1
2021-06-27 14:38:28,6,1,0,7
2021-06-27 14:38:48,0,0,0,0
2021-06-27 14:39:06,0,0,0,0
2021-06-27 14:39:21,0,0,1,1
2021-06-27 14:39:46,3,0,1,4
2021-06-27 14:39:49,0,0,0,0
2021-06-27 14:40:05,0,0,0,0
2021-06-27 14:40:19,0,0,0,0
2021-06-27 14:41:20,0,0,0,0
2021-06-27 14:41:37,0,0,0,0
2021-06-27 14:42:03,0,0,0,0
2021-06-27 14:42:12,0,0,0,0
2021-06-27 14:42:16,0,0,0,0
2021-06-27 14:42:30,0,0,0,0
2021-06-27 14:42:38,0,0,0,0
2021-06-27 14:42:40,0,0,0,0
2021-06-27 14:42:49,45,2,17,64
2021-06-27 14:43:01,1,0,0,1
2021-06-27 14:43:14,2,0,0,2
2021-06-27 14:43:24,1,0,0,1
2021-06-27 14:43:39,0,0,0,0
2021-06-27 14:43:54,0,0,0,0
2021-06-27 14:43:55,1,0,0,1
2021-06-27 14:43:57,3,0,1,4
2021-06-27 14:44:03,0,0,0,0
2021-06-27 14:44:23,0,0,0,0
2021-06-27 14:44:51,5,0,2,7
2021-06-27 14:44:53,1,0,0,1
2021-06-27 14:45:06,2,1,1,4
2021-06-27 14:45:15,17,0,0,17
2021-06-27 14:46:05,0,0,0,0
2021-06-27 14:46:08,1,0,0,1
2021-06-27 14:46:09,9,0,0,9
2021-06-27 14:46:12,17,0,6,23
2021-06-27 14:46:28,12,1,1,14
2021-06-27 14:46:57,0,0,0,0
2021-06-27 14:47:19,6,0,4,10
2021-06-27 14:47:24,0,0,0,0
2021-06-27 14:47:27,1,0,0,1
2021-06-27 14:47:41,14,1,6,21
2021-06-27 14:47:46,2,0,0,2
2021-06-27 14:47:48,2,0,0,2
2021-06-27 14:48:01,1,1,0,2
2021-06-27 14:48:42,0,0,0,0
2021-06-27 14:49:35,0,0,0,0
2021-06-27 14:49:41,3,0,1,4
2021-06-27 14:50:02,2,0,0,2
2021-06-27 14:50:06,2,0,0,2
2021-06-27 14:50:12,2,0,0,2
2021-06-27 14:50:26,0,0,0,0
2021-06-27 14:50:44,3,1,1,5
2021-06-27 14:51:00,5,0,1,6
2021-06-27 14:52:20,28,0,7,35
2021-06-27 14:52:31,2,0,1,3
2021-06-27 14:52:46,14,0,3,17
2021-06-27 14:53:08,0,0,0,0
2021-06-27 14:53:40,4,0,1,5
2021-06-27 14:54:02,0,0,0,0
2021-06-27 14:54:03,3,1,0,4
